Ord_ID;Cust_ID;Prod_ID;Ship_ID;Order_Date;Ship_Date;Customer_Name;Province;Region;Customer_Segment;Sales;Order_Quantity;Order_Priority;DaysTakenForShipping
Ord_1146;Cust_438;Prod_5;SHP_1580;2010-07-23;2010-07-30;LIZ MACKENDRICK;ONTARIO;ONTARIO;CORPORATE;100574;47;LOW;7
Ord_1148;Cust_440;Prod_5;SHP_1582;2012-03-23;2012-03-25;BOBBY ODEGARD;ONTARIO;ONTARIO;CORPORATE;31635;21;NOT SPECIFIED;2
Ord_133;Cust_90;Prod_4;SHP_180;2009-05-29;2009-06-05;CLAUDIA MINER;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;241706;13;LOW;7
Ord_1305;Cust_487;Prod_4;SHP_1800;2010-10-26;2010-10-28;ERIN CREIGHTON;ONTARIO;ONTARIO;CORPORATE;1118396;11;CRITICAL;2
Ord_1319;Cust_500;Prod_16;SHP_1816;2010-10-21;2010-10-26;EILEEN KIEFER;ONTARIO;ONTARIO;CONSUMER;3459;14;LOW;5
Ord_138;Cust_92;Prod_10;SHP_185;2009-01-06;2009-01-07;JULIA WEST;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;2613339;30;CRITICAL;1
Ord_1349;Cust_516;Prod_10;SHP_1855;2012-10-31;2012-11-01;DARREN BUDD;ONTARIO;ONTARIO;CORPORATE;173594;13;CRITICAL;1
Ord_1388;Cust_495;Prod_10;SHP_1916;2010-02-10;2010-02-13;TED TREVINO;ONTARIO;ONTARIO;CORPORATE;63313;10;MEDIUM;3
Ord_130;Cust_1064;Prod_4;SHP_176;2009-08-10;2009-08-10;FRED WASSERMAN;ONTARIO;ONTARIO;HOME OFFICE;16650395;35;LOW;0
Ord_140;Cust_44;Prod_9;SHP_188;2010-08-26;2010-08-30;JOY BELL;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;31785;28;LOW;4
Ord_1365;Cust_526;Prod_4;SHP_1882;2012-06-11;2012-06-18;GEORGE ASHBROOK;ONTARIO;ONTARIO;SMALL BUSINESS;50232535;46;LOW;7
Ord_141;Cust_138;Prod_4;SHP_189;2011-06-20;2011-06-22;JACK LEBRON;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;8961805;15;HIGH;2
Ord_1374;Cust_511;Prod_4;SHP_1893;2009-12-04;2009-12-05;ERIN ASHBROOK;ONTARIO;ONTARIO;CONSUMER;2206991;13;HIGH;1
Ord_1376;Cust_518;Prod_9;SHP_1896;2009-05-21;2009-05-23;EDWARD BECKER;ONTARIO;ONTARIO;HOME OFFICE;28171;36;MEDIUM;2
Ord_1444;Cust_489;Prod_9;SHP_1995;2012-03-28;2012-03-29;CANDACE MCMAHON;ONTARIO;ONTARIO;CORPORATE;23303;26;HIGH;1
Ord_1512;Cust_501;Prod_9;SHP_2088;2011-12-16;2011-12-17;JAMES LANIER;ONTARIO;ONTARIO;CORPORATE;9607;22;MEDIUM;1
Ord_1522;Cust_512;Prod_10;SHP_2103;2010-08-14;2010-08-16;DARREN BUDD;ONTARIO;ONTARIO;CONSUMER;7157;13;HIGH;2
Ord_1536;Cust_561;Prod_4;SHP_2125;2009-12-12;2009-12-13;CARI MACINTYRE;ONTARIO;ONTARIO;CORPORATE;3066205;3;MEDIUM;1
Ord_1634;Cust_561;Prod_4;SHP_2255;2010-11-04;2010-11-06;CARI MACINTYRE;ONTARIO;ONTARIO;CORPORATE;1236954;23;NOT SPECIFIED;2
Ord_1649;Cust_498;Prod_4;SHP_2278;2012-05-02;2012-05-07;ALAN HWANG;ONTARIO;ONTARIO;CORPORATE;22095155;41;LOW;5
Ord_1660;Cust_557;Prod_9;SHP_2291;2009-07-04;2009-07-06;DAVE HALLSTEN;ONTARIO;ONTARIO;CORPORATE;51453;21;LOW;2
Ord_1686;Cust_581;Prod_4;SHP_2331;2011-02-06;2011-02-07;TODD BOYES;ONTARIO;ONTARIO;CONSUMER;771783;7;CRITICAL;1
Ord_1687;Cust_582;Prod_4;SHP_2333;2012-09-13;2012-09-14;TODD BOYES;ONTARIO;ONTARIO;SMALL BUSINESS;61111685;41;NOT SPECIFIED;1
Ord_175;Cust_104;Prod_16;SHP_238;2009-09-25;2009-09-25;JEREMY LONSDALE;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;50131;40;CRITICAL;0
Ord_1743;Cust_577;Prod_4;SHP_2413;2012-06-08;2012-06-08;THOMAS BOLAND;ONTARIO;ONTARIO;CORPORATE;17702015;11;MEDIUM;0
Ord_1780;Cust_587;Prod_4;SHP_2467;2009-09-23;2009-09-28;SCOT CORAM;ONTARIO;ONTARIO;CORPORATE;7063925;39;LOW;5
Ord_1309;Cust_491;Prod_16;SHP_1805;2009-11-21;2009-11-22;DUANE HUFFMAN;ONTARIO;ONTARIO;SMALL BUSINESS;1732;18;HIGH;1
Ord_1582;Cust_551;Prod_10;SHP_2187;2009-01-20;2009-01-23;CYNTHIA ARNTZEN;ONTARIO;ONTARIO;SMALL BUSINESS;397033;27;HIGH;3
Ord_1735;Cust_589;Prod_16;SHP_2398;2010-06-09;2010-06-09;NATHAN GELDER;ONTARIO;ONTARIO;HOME OFFICE;25338;17;MEDIUM;0
Ord_1748;Cust_577;Prod_4;SHP_2420;2011-05-22;2011-05-24;THOMAS BOLAND;ONTARIO;ONTARIO;CORPORATE;25033265;45;MEDIUM;2
Ord_1776;Cust_587;Prod_16;SHP_2462;2012-01-05;2012-01-05;SCOT CORAM;ONTARIO;ONTARIO;CORPORATE;19239;19;HIGH;0
Ord_1843;Cust_645;Prod_4;SHP_2537;2012-03-03;2012-03-04;COREY ROPER;NEWFOUNDLAND;ATLANTIC;SMALL BUSINESS;596156;26;MEDIUM;1
Ord_1866;Cust_657;Prod_4;SHP_2561;2009-06-02;2009-06-03;ELPIDA RITTENBACH;NOVA SCOTIA;ATLANTIC;CONSUMER;26907515;15;NOT SPECIFIED;1
Ord_1866;Cust_657;Prod_9;SHP_2561;2009-06-02;2009-06-03;ELPIDA RITTENBACH;NOVA SCOTIA;ATLANTIC;CONSUMER;47753;50;NOT SPECIFIED;1
Ord_1897;Cust_689;Prod_9;SHP_2603;2011-12-21;2011-12-22;ERICA HERNANDEZ;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;22943;28;NOT SPECIFIED;1
Ord_1900;Cust_692;Prod_4;SHP_2606;2012-01-05;2012-01-06;HAROLD DAHLEN;NOVA SCOTIA;ATLANTIC;CORPORATE;1319421;10;MEDIUM;1
Ord_1923;Cust_666;Prod_9;SHP_2635;2010-11-06;2010-11-06;KARL BROWN;NOVA SCOTIA;ATLANTIC;CORPORATE;6747;23;LOW;0
Ord_739;Cust_255;Prod_9;SHP_1007;2012-05-05;2012-05-06;GREG MAXWELL;BRITISH COLUMBIA;WEST;HOME OFFICE;10273;16;NOT SPECIFIED;1
Ord_777;Cust_245;Prod_4;SHP_1065;2012-08-30;2012-08-30;VICKY FREYMANN;BRITISH COLUMBIA;WEST;HOME OFFICE;603347;13;MEDIUM;0
Ord_806;Cust_237;Prod_4;SHP_1109;2012-08-04;2012-08-06;RALPH KENNEDY;BRITISH COLUMBIA;WEST;CORPORATE;103105;2;NOT SPECIFIED;2
Ord_86;Cust_459;Prod_16;SHP_115;2009-07-16;2009-07-17;SKYE NORLING;ONTARIO;ONTARIO;HOME OFFICE;59273;45;NOT SPECIFIED;1
Ord_896;Cust_1270;Prod_4;SHP_1232;2012-02-11;2012-02-11;MAYA HERMAN;SASKACHEWAN;PRARIE;CORPORATE;8205645;5;LOW;0
Ord_911;Cust_302;Prod_10;SHP_1255;2009-01-22;2009-01-26;SALLY MATTHIAS;NOVA SCOTIA;ATLANTIC;HOME OFFICE;2818008;32;LOW;4
Ord_920;Cust_329;Prod_10;SHP_1272;2012-03-28;2012-03-28;BRIAN DERR;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;60391;37;HIGH;0
Ord_931;Cust_333;Prod_16;SHP_1288;2009-11-23;2009-11-25;NEIL DUCICH;NOVA SCOTIA;ATLANTIC;HOME OFFICE;5647;4;MEDIUM;2
Ord_1005;Cust_377;Prod_16;SHP_1392;2010-01-18;2010-01-20;CHAD SIEVERT;MANITOBA;PRARIE;CORPORATE;15;1;HIGH;2
Ord_1007;Cust_379;Prod_4;SHP_1394;2010-07-29;2010-07-30;NEIL DUCICH;MANITOBA;PRARIE;HOME OFFICE;2766818;47;HIGH;1
Ord_1025;Cust_376;Prod_9;SHP_1416;2012-05-03;2012-05-04;BRAD NORVELL;MANITOBA;PRARIE;CORPORATE;3648;42;CRITICAL;1
Ord_1027;Cust_366;Prod_10;SHP_1419;2010-11-13;2010-11-14;THEONE PIPPENGER;MANITOBA;PRARIE;CORPORATE;111882;8;MEDIUM;1
Ord_1100;Cust_426;Prod_4;SHP_1517;2011-02-20;2011-02-21;MARY ZEWE;ONTARIO;ONTARIO;CORPORATE;32769965;30;CRITICAL;1
Ord_1122;Cust_412;Prod_4;SHP_1548;2011-02-04;2011-02-05;GUY THORNTON;ONTARIO;ONTARIO;CORPORATE;48040385;46;MEDIUM;1
Ord_1130;Cust_428;Prod_9;SHP_1559;2010-05-08;2010-05-13;JULIE PRESCOTT;ONTARIO;ONTARIO;HOME OFFICE;17152;32;LOW;5
Ord_1673;Cust_498;Prod_5;SHP_2313;2010-06-07;2010-06-11;ALAN HWANG;ONTARIO;ONTARIO;CORPORATE;2393;3;LOW;4
Ord_1749;Cust_595;Prod_1;SHP_2422;2011-11-10;2011-11-14;VICTORIA WILSON;ONTARIO;ONTARIO;HOME OFFICE;517627;40;LOW;4
Ord_1774;Cust_482;Prod_1;SHP_2459;2011-03-15;2011-03-22;MICHAEL NGUYEN;ONTARIO;ONTARIO;SMALL BUSINESS;24318;36;LOW;7
Ord_1782;Cust_596;Prod_1;SHP_2469;2012-03-16;2012-03-18;SHAHID COLLISTER;ONTARIO;ONTARIO;HOME OFFICE;21022;13;HIGH;2
Ord_1884;Cust_671;Prod_5;SHP_2586;2010-03-24;2010-03-25;SHIRLEY JACKSON;NOVA SCOTIA;ATLANTIC;CORPORATE;201214;49;MEDIUM;1
Ord_1892;Cust_683;Prod_1;SHP_2598;2012-06-24;2012-06-26;DEAN PERCER;NOVA SCOTIA;ATLANTIC;HOME OFFICE;166086;4;NOT SPECIFIED;2
Ord_1904;Cust_1526;Prod_5;SHP_2610;2012-08-05;2012-08-05;DEANRA ENO;YUKON;YUKON;CORPORATE;5396;39;HIGH;0
Ord_1933;Cust_707;Prod_1;SHP_2649;2011-02-18;2011-02-21;ANTHONY GARVERICK;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;6957;8;CRITICAL;3
Ord_1941;Cust_696;Prod_1;SHP_2658;2009-10-26;2009-10-27;CHUCK SACHS;NOVA SCOTIA;ATLANTIC;CONSUMER;265123;27;HIGH;1
Ord_196;Cust_75;Prod_1;SHP_267;2010-10-15;2010-10-16;NICOLE HANSEN;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;214903;34;CRITICAL;1
Ord_1972;Cust_715;Prod_1;SHP_2696;2012-07-02;2012-07-03;MARK HABERLIN;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;17699;18;NOT SPECIFIED;1
Ord_199;Cust_107;Prod_1;SHP_272;2012-09-16;2012-09-18;SUSAN VITTORINI;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;45691;28;CRITICAL;2
Ord_1991;Cust_1495;Prod_1;SHP_2720;2010-11-25;2010-11-27;EVAN HENRY;YUKON;YUKON;CORPORATE;206663;14;LOW;2
Ord_2042;Cust_696;Prod_5;SHP_2792;2009-06-07;2009-06-09;CHUCK SACHS;NOVA SCOTIA;ATLANTIC;CONSUMER;220831;48;LOW;2
Ord_2086;Cust_793;Prod_5;SHP_2855;2011-01-06;2011-01-07;RALPH ARNETT;QUEBEC;QUEBEC;CONSUMER;1081948;1;MEDIUM;1
Ord_210;Cust_94;Prod_1;SHP_287;2010-02-06;2010-02-07;CARL LUDWIG;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;80219;25;NOT SPECIFIED;1
Ord_2458;Cust_957;Prod_12;SHP_3370;2012-08-21;2012-08-22;THERESA SWINT;QUEBEC;QUEBEC;SMALL BUSINESS;13679;33;CRITICAL;1
Ord_2478;Cust_931;Prod_12;SHP_3395;2009-01-21;2009-01-23;AARON SMAYLING;QUEBEC;QUEBEC;SMALL BUSINESS;13998;33;LOW;2
Ord_2482;Cust_977;Prod_5;SHP_3399;2010-01-24;2010-01-24;TED BUTTERFIELD;QUEBEC;QUEBEC;CORPORATE;27901;47;HIGH;0
Ord_2485;Cust_944;Prod_5;SHP_3403;2010-11-14;2010-11-15;MATHEW REESE;QUEBEC;QUEBEC;SMALL BUSINESS;11517;9;HIGH;1
Ord_2493;Cust_962;Prod_5;SHP_3417;2011-12-11;2011-12-11;JUSTIN MACKENDRICK;QUEBEC;QUEBEC;CORPORATE;14669;28;CRITICAL;0
Ord_2519;Cust_925;Prod_1;SHP_3452;2010-09-20;2010-09-21;ANNE PRYOR;QUEBEC;QUEBEC;CONSUMER;13742;8;NOT SPECIFIED;1
Ord_2534;Cust_954;Prod_12;SHP_3469;2012-04-16;2012-04-17;CLAY LUDTKE;QUEBEC;QUEBEC;CONSUMER;8653;23;HIGH;1
Ord_2575;Cust_990;Prod_12;SHP_3529;2011-01-24;2011-01-26;TRACY PODDAR;ONTARIO;ONTARIO;CORPORATE;1496;4;HIGH;2
Ord_2625;Cust_994;Prod_1;SHP_3592;2010-11-07;2010-11-08;JIM KRIZ;ONTARIO;ONTARIO;CONSUMER;489058;35;MEDIUM;1
Ord_1262;Cust_464;Prod_6;SHP_1743;2010-02-20;2010-02-22;PAULINE CHAND;ONTARIO;ONTARIO;CORPORATE;11657;23;CRITICAL;2
Ord_1296;Cust_484;Prod_6;SHP_1788;2012-06-08;2012-06-11;LISA DECHERNEY;ONTARIO;ONTARIO;CONSUMER;11554;24;MEDIUM;3
Ord_1325;Cust_504;Prod_6;SHP_1824;2009-11-22;2009-11-22;ANN BLUME;ONTARIO;ONTARIO;CORPORATE;25972;27;HIGH;0
Ord_1381;Cust_533;Prod_6;SHP_1903;2010-03-07;2010-03-08;THERESA COYNE;ONTARIO;ONTARIO;HOME OFFICE;19503;45;NOT SPECIFIED;1
Ord_1411;Cust_493;Prod_6;SHP_1947;2010-08-05;2010-08-06;KELLY LAMPKIN;ONTARIO;ONTARIO;CORPORATE;156751;40;CRITICAL;1
Ord_1430;Cust_491;Prod_6;SHP_1977;2009-05-20;2009-05-20;DUANE HUFFMAN;ONTARIO;ONTARIO;SMALL BUSINESS;22048;36;MEDIUM;0
Ord_1481;Cust_515;Prod_6;SHP_2044;2010-03-02;2010-03-03;ALAN HWANG;ONTARIO;ONTARIO;SMALL BUSINESS;39331;20;HIGH;1
Ord_1157;Cust_444;Prod_6;SHP_1598;2010-05-10;2010-05-10;BILL DONATELLI;ONTARIO;ONTARIO;CORPORATE;14746;39;HIGH;0
Ord_1177;Cust_450;Prod_6;SHP_1623;2011-05-14;2011-05-21;JASON GROSS;ONTARIO;ONTARIO;SMALL BUSINESS;7925;9;LOW;7
Ord_1255;Cust_464;Prod_6;SHP_1735;2011-10-05;2011-10-06;PAULINE CHAND;ONTARIO;ONTARIO;CORPORATE;33889;6;MEDIUM;1
Ord_1271;Cust_466;Prod_6;SHP_1756;2012-07-12;2012-07-14;RITSA HIGHTOWER;ONTARIO;ONTARIO;CORPORATE;1285;17;MEDIUM;2
Ord_1321;Cust_486;Prod_6;SHP_1819;2012-03-11;2012-03-13;TAMARA DAHLEN;ONTARIO;ONTARIO;CORPORATE;50798;9;LOW;2
Ord_1379;Cust_502;Prod_6;SHP_1900;2010-02-20;2010-02-21;EDWARD BECKER;ONTARIO;ONTARIO;CORPORATE;49816;48;NOT SPECIFIED;1
Ord_1413;Cust_488;Prod_6;SHP_1949;2012-03-16;2012-03-17;HENRY MACALLISTER;ONTARIO;ONTARIO;SMALL BUSINESS;8331;13;NOT SPECIFIED;1
Ord_1479;Cust_522;Prod_6;SHP_2042;2010-11-22;2010-11-23;PATRICK BZOSTEK;ONTARIO;ONTARIO;CONSUMER;16741;38;HIGH;1
Ord_1559;Cust_555;Prod_6;SHP_2154;2009-08-17;2009-08-18;NARESJ PATEL;ONTARIO;ONTARIO;CORPORATE;198216;47;HIGH;1
Ord_1579;Cust_566;Prod_6;SHP_2179;2010-03-09;2010-03-09;ANEMONE RATNER;ONTARIO;ONTARIO;SMALL BUSINESS;2338;3;CRITICAL;0
Ord_1615;Cust_549;Prod_6;SHP_2232;2009-11-25;2009-11-26;CYNTHIA ARNTZEN;ONTARIO;ONTARIO;HOME OFFICE;2924;4;MEDIUM;1
Ord_173;Cust_97;Prod_6;SHP_235;2011-03-19;2011-03-21;CHARLES MCCROSSIN;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;15779;31;CRITICAL;2
Ord_1703;Cust_589;Prod_6;SHP_2359;2012-08-06;2012-08-07;NATHAN GELDER;ONTARIO;ONTARIO;HOME OFFICE;1097;16;HIGH;1
Ord_1733;Cust_576;Prod_6;SHP_2396;2012-01-16;2012-01-18;MICHAEL DOMINGUEZ;ONTARIO;ONTARIO;HOME OFFICE;79221;43;CRITICAL;2
Ord_1736;Cust_595;Prod_6;SHP_2400;2011-11-26;2011-11-27;VICTORIA WILSON;ONTARIO;ONTARIO;HOME OFFICE;51403;45;HIGH;1
Ord_1754;Cust_586;Prod_6;SHP_2432;2010-02-17;2010-02-17;MICHELLE ELLISON;ONTARIO;ONTARIO;CONSUMER;9522;18;CRITICAL;0
Ord_1775;Cust_593;Prod_6;SHP_2460;2011-12-20;2011-12-21;PATRICK O'DONNELL;ONTARIO;ONTARIO;HOME OFFICE;2823;5;MEDIUM;1
Ord_1796;Cust_1506;Prod_6;SHP_2488;2010-03-13;2010-03-14;CARLOS MEADOR;YUKON;YUKON;CORPORATE;13919;23;MEDIUM;1
Ord_785;Cust_238;Prod_6;SHP_1078;2010-01-20;2010-01-21;ROB DOWD;BRITISH COLUMBIA;WEST;CORPORATE;21785;5;HIGH;1
Ord_797;Cust_265;Prod_6;SHP_1099;2009-08-27;2009-08-27;NEIL KNUDSON;BRITISH COLUMBIA;WEST;CORPORATE;8166;15;MEDIUM;0
Ord_818;Cust_268;Prod_6;SHP_1125;2012-08-19;2012-08-20;BILL EPLETT;BRITISH COLUMBIA;WEST;CORPORATE;57397;39;NOT SPECIFIED;1
Ord_86;Cust_459;Prod_6;SHP_115;2009-07-16;2009-07-17;SKYE NORLING;ONTARIO;ONTARIO;HOME OFFICE;7556;22;NOT SPECIFIED;1
Ord_920;Cust_329;Prod_6;SHP_1272;2012-03-28;2012-03-28;BRIAN DERR;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;20649;31;HIGH;0
Ord_947;Cust_340;Prod_6;SHP_1310;2009-07-03;2009-07-05;NEIL DUCICH;BRITISH COLUMBIA;WEST;HOME OFFICE;5581;7;HIGH;2
Ord_955;Cust_345;Prod_6;SHP_1323;2010-03-03;2010-03-07;JOHN CASTELL;BRITISH COLUMBIA;WEST;SMALL BUSINESS;93886;29;LOW;4
Ord_1014;Cust_368;Prod_6;SHP_1404;2012-04-12;2012-04-13;DANA KAYDOS;MANITOBA;PRARIE;CORPORATE;18179;33;CRITICAL;1
Ord_1149;Cust_440;Prod_6;SHP_1583;2010-08-09;2010-08-11;BOBBY ODEGARD;ONTARIO;ONTARIO;CORPORATE;10937;11;CRITICAL;2
Ord_1168;Cust_442;Prod_6;SHP_1612;2010-06-24;2010-06-25;RUSSELL APPLEGATE;ONTARIO;ONTARIO;HOME OFFICE;10821;19;CRITICAL;1
Ord_1204;Cust_458;Prod_6;SHP_1663;2009-04-28;2009-04-30;SANDRA GLASSCO;ONTARIO;ONTARIO;HOME OFFICE;246123;46;HIGH;2
Ord_1211;Cust_458;Prod_6;SHP_1673;2010-01-07;2010-01-07;SANDRA GLASSCO;ONTARIO;ONTARIO;HOME OFFICE;14716;21;MEDIUM;0
Ord_1257;Cust_468;Prod_6;SHP_1738;2010-09-25;2010-09-25;PETE ARMSTRONG;ONTARIO;ONTARIO;CONSUMER;11778;32;LOW;0
Ord_1275;Cust_467;Prod_6;SHP_1761;2012-05-12;2012-05-17;JONI BLUMSTEIN;ONTARIO;ONTARIO;HOME OFFICE;2623;3;LOW;5
Ord_1371;Cust_528;Prod_6;SHP_1889;2009-11-15;2009-11-16;ARTHUR WIEDIGER;ONTARIO;ONTARIO;CORPORATE;8143;12;MEDIUM;1
Ord_142;Cust_51;Prod_6;SHP_190;2010-08-04;2010-08-04;ANTHONY JOHNSON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;1531;2;HIGH;0
Ord_1390;Cust_537;Prod_6;SHP_1919;2010-07-20;2010-07-20;RUBEN AUSMAN;ONTARIO;ONTARIO;CORPORATE;5499;14;HIGH;0
Ord_1457;Cust_544;Prod_6;SHP_2012;2010-07-30;2010-07-31;NAT CARROLL;ONTARIO;ONTARIO;HOME OFFICE;1344;2;HIGH;1
Ord_1252;Cust_465;Prod_6;SHP_1731;2010-03-08;2010-03-08;JENNIFER HALLADAY;ONTARIO;ONTARIO;HOME OFFICE;17792;40;CRITICAL;0
Ord_1327;Cust_506;Prod_6;SHP_1827;2011-10-06;2011-10-08;ALLEN GOLDEN;ONTARIO;ONTARIO;CONSUMER;39142;38;NOT SPECIFIED;2
Ord_1337;Cust_510;Prod_6;SHP_1838;2010-05-16;2010-05-16;ANNA HABERLIN;ONTARIO;ONTARIO;CORPORATE;22521;38;NOT SPECIFIED;0
Ord_1345;Cust_486;Prod_6;SHP_1848;2009-01-04;2009-01-05;TAMARA DAHLEN;ONTARIO;ONTARIO;CORPORATE;15135;42;CRITICAL;1
Ord_1468;Cust_546;Prod_6;SHP_2029;2012-12-30;2012-12-30;MATT HAGELSTEIN;ONTARIO;ONTARIO;HOME OFFICE;25746;37;LOW;0
Ord_1483;Cust_527;Prod_6;SHP_2047;2010-11-24;2010-11-25;DAVE HALLSTEN;ONTARIO;ONTARIO;HOME OFFICE;378;7;MEDIUM;1
Ord_1520;Cust_498;Prod_6;SHP_2099;2009-11-09;2009-11-11;ALAN HWANG;ONTARIO;ONTARIO;CORPORATE;3047;4;HIGH;2
Ord_1577;Cust_559;Prod_6;SHP_2175;2012-10-06;2012-10-08;DAVID PHILIPPE;ONTARIO;ONTARIO;CONSUMER;38779;50;NOT SPECIFIED;2
Ord_1660;Cust_557;Prod_6;SHP_2291;2009-07-04;2009-07-06;DAVE HALLSTEN;ONTARIO;ONTARIO;CORPORATE;74884;14;LOW;2
Ord_1685;Cust_580;Prod_6;SHP_2330;2011-08-19;2011-08-20;SEAN CHRISTENSEN;ONTARIO;ONTARIO;HOME OFFICE;16314;24;NOT SPECIFIED;1
Ord_1729;Cust_584;Prod_6;SHP_2392;2010-09-21;2010-09-23;PHILLIP BREYER;ONTARIO;ONTARIO;CORPORATE;29512;41;NOT SPECIFIED;2
Ord_177;Cust_94;Prod_6;SHP_240;2010-01-14;2010-01-15;CARL LUDWIG;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;16676;31;HIGH;1
Ord_1835;Cust_639;Prod_4;SHP_2652;2012-11-01;2012-11-05;BRAD THOMAS;NEWFOUNDLAND;ATLANTIC;CORPORATE;20522655;22;LOW;4
Ord_1973;Cust_728;Prod_10;SHP_2698;2011-05-27;2011-05-28;SARA LUXEMBURG;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;97952;17;MEDIUM;1
Ord_2002;Cust_711;Prod_10;SHP_2735;2009-04-06;2009-04-06;DAVE POIRIER;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;653248;38;CRITICAL;0
Ord_2004;Cust_758;Prod_4;SHP_2739;2010-10-07;2010-10-09;BENJAMIN VENIER;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;24355135;24;NOT SPECIFIED;2
Ord_2055;Cust_774;Prod_4;SHP_2809;2010-03-03;2010-03-04;DOUG JACOBS;NOVA SCOTIA;ATLANTIC;HOME OFFICE;803267;15;MEDIUM;1
Ord_2102;Cust_788;Prod_9;SHP_2876;2011-04-18;2011-04-18;BRADLEY NGUYEN;QUEBEC;QUEBEC;CONSUMER;15138;27;HIGH;0
Ord_2109;Cust_780;Prod_10;SHP_2884;2011-12-10;2011-12-12;MICHELLE TRAN;QUEBEC;QUEBEC;CONSUMER;95109;15;NOT SPECIFIED;2
Ord_2165;Cust_783;Prod_9;SHP_2951;2010-05-26;2010-05-26;BARRY GONZALEZ;QUEBEC;QUEBEC;CONSUMER;56106;49;HIGH;0
Ord_2207;Cust_839;Prod_10;SHP_3006;2011-12-25;2011-12-26;AARON HAWKINS;QUEBEC;QUEBEC;HOME OFFICE;141093;10;MEDIUM;1
Ord_2241;Cust_1672;Prod_10;SHP_3044;2010-01-25;2010-01-25;MARIBETH DONA;BRITISH COLUMBIA;WEST;HOME OFFICE;311647;33;HIGH;0
Ord_2270;Cust_848;Prod_10;SHP_3094;2009-05-20;2009-05-21;ELIZABETH MOFFITT;QUEBEC;QUEBEC;CONSUMER;44299;4;HIGH;1
Ord_223;Cust_46;Prod_4;SHP_311;2010-11-22;2010-11-22;GRANT CARROLL;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;8269735;6;LOW;0
Ord_2282;Cust_839;Prod_9;SHP_3122;2010-10-04;2010-10-05;AARON HAWKINS;QUEBEC;QUEBEC;HOME OFFICE;44346;30;CRITICAL;1
Ord_2256;Cust_875;Prod_4;SHP_3071;2010-05-13;2010-05-16;MICHAEL STEWART;QUEBEC;QUEBEC;SMALL BUSINESS;1702499;16;MEDIUM;3
Ord_2269;Cust_836;Prod_4;SHP_3092;2009-10-05;2009-10-06;PAUL KNUTSON;QUEBEC;QUEBEC;CORPORATE;8252361;49;CRITICAL;1
Ord_2345;Cust_937;Prod_4;SHP_3219;2009-10-04;2009-10-06;JOHN STEVENSON;QUEBEC;QUEBEC;SMALL BUSINESS;7308283;43;NOT SPECIFIED;2
Ord_2385;Cust_939;Prod_16;SHP_3273;2009-06-09;2009-06-11;BEN WALLACE;QUEBEC;QUEBEC;HOME OFFICE;13884;15;CRITICAL;2
Ord_5425;Cust_1799;Prod_14;SHP_7580;2011-07-03;2011-07-04;RAYMOND BOOK;ALBERTA;WEST;CONSUMER;2772098;46;HIGH;1
Ord_669;Cust_224;Prod_14;SHP_916;2009-11-27;2009-11-30;ROY SKARIA;BRITISH COLUMBIA;WEST;CORPORATE;2087216;29;HIGH;3
Ord_4450;Cust_1497;Prod_7;SHP_6199;2009-05-13;2009-05-15;GIULIETTA DORTCH;YUKON;YUKON;SMALL BUSINESS;894;34;HIGH;2
Ord_4462;Cust_1532;Prod_14;SHP_6216;2012-05-11;2012-05-12;JULIANA KROHN;YUKON;YUKON;CORPORATE;337818;6;NOT SPECIFIED;1
Ord_4614;Cust_1571;Prod_14;SHP_6423;2010-01-09;2010-01-13;KAREN CARLISLE;BRITISH COLUMBIA;WEST;CORPORATE;298846;49;LOW;4
Ord_4640;Cust_1597;Prod_7;SHP_6462;2009-06-30;2009-07-01;CHRISTY BRITTAIN;BRITISH COLUMBIA;WEST;CONSUMER;17998;21;HIGH;1
Ord_4814;Cust_1645;Prod_7;SHP_6709;2009-08-07;2009-08-07;PAUL VAN HUGH;BRITISH COLUMBIA;WEST;CONSUMER;4165;22;HIGH;0
